#RA DEC r-mag spread_model spread_model_err
76.77386475 -56.10603714 21.7398 0.071868 -0.0310501
76.99908447 -56.10601425 19.0643 0.001475 9.03606e-05
77.1190033 -56.10504532 23.1923 0.207691 0.000308655
76.8717804 -56.10440826 21.7769 0.0298603 0.00117942
76.97032928 -56.1036377 21.5207 0.0127205 -0.000680574
76.67507172 -56.10282135 24.0021 0.199227 0.00440785
76.86349487 -56.10230637 22.5188 0.113006 0.0125067
77.05423737 -56.10179138 23.1896 0.0931168 -0.00160729
76.81687927 -56.10103607 22.0598 0.0703937 0.0154326
77.09476471 -56.10074234 21.8148 0.111382 0.00847745
76.81533051 -56.10052872 20.4741 0.0168309 0.0149408
77.03208923 -56.09956741 22.7968 0.187631 0.0041344
76.73336792 -56.09867859 31.4893 134.299 -0.017656
77.34452057 -56.09753036 24.0642 0.227929 0.000329255
76.81689453 -56.09764099 22.6082 0.131869 0.0061407
76.78878021 -56.10121918 19.13 0.0047136 0.0211291
76.57607269 -56.09598923 22.9901 0.184425 0.000402649
76.44544983 -56.09479904 22.0655 0.0777715 0.0146069
76.94624329 -56.09489822 22.9994 0.31283 0.00500042
76.81729126 -56.09526062 20.7291 0.0791275 0.0200786
76.56198883 -56.09327316 22.6539 0.0926506 0.0085208
76.96009827 -56.09331131 20.9484 0.0170236 0.000386115
76.54697418 -56.09322357 17.9041 0.000681419 -0.00102882
76.72098541 -56.09179306 24.4653 0.160428 -0.00327397
76.66531372 -56.09167862 23.5341 0.179932 -6.47386e-05
76.74933624 -56.09119415 22.721 0.623111 -0.0131931
77.05757904 -56.09124374 24.5147 0.527361 -0.000263997
76.986763 -56.09092331 23.7186 0.329919 -0.000796537
76.76034546 -56.09085083 23.5293 0.559118 -0.000654993
76.7264328 -56.0901413 22.8048 0.190028 0.0107783
76.81937408 -56.09056854 20.9744 5.31931 0.026817
77.18249512 -56.08977509 20.5543 0.00666023 -0.000221831
77.00333405 -56.0901947 21.9752 0.225808 0.00995196
77.22068024 -56.08919525 21.5365 0.0711706 0.0166454
77.13679504 -56.08934784 22.7094 0.475226 0.00623178
77.13731384 -56.08891296 22.1812 0.225282 0.00693203
77.16579437 -56.08872223 22.7511 0.415872 -0.00938304
76.71893311 -56.08810806 24.8081 0.34226 -0.00675993
77.00138855 -56.08824539 36.5544 0 1
76.47571564 -56.0869751 23.0195 0.301739 0.00608524
77.16733551 -56.08749008 21.9553 0.940927 -0.00821883
76.66690063 -56.08698654 23.8562 0.193498 0.00410145
77.2289505 -56.08700943 23.8257 0.151354 0.00172275
76.85796356 -56.08670425 21.6053 0.0533092 0.00299457
76.92980194 -56.08724213 18.6956 0.00129266 0.000191543
76.55934906 -56.08560944 21.8384 0.0805595 0.0224594
76.48674011 -56.08521271 23.1208 0.118412 0.0131306
76.45995331 -56.08467484 22.1146 0.0874233 0.0219468
76.66639709 -56.08525085 23.3068 0.184749 0.00673422
77.11244202 -56.08504868 22.641 0.333012 0.00559356
76.67416382 -56.08490753 23.225 1.33371 0.00462654
76.76244354 -56.08471298 22.8792 0.0760053 0.00380775
77.28096771 -56.0843544 21.9356 0.0249854 0.000152725
77.24807739 -56.08328247 21.7297 1.49187 0.00217407
76.81551361 -56.08442307 21.1157 0.136672 0.0116134
76.68660736 -56.08312988 23.162 0.206061 0.000296545
76.85719299 -56.08301926 21.9962 2.54374 0.242787
76.81526184 -56.08247375 21.8181 0.452195 0.00893119
77.34177399 -56.08179474 21.4202 0.811545 0.0114741
76.81811523 -56.08175659 21.6722 2.68231 0.0266537
77.03334045 -56.07840729 18.6438 0.00164165 -0.000125967
77.24584198 -56.07801437 22.9219 0.272004 0.00734645
76.72856903 -56.07815933 21.7 0.0430179 0.0163435
77.2335434 -56.07804108 21.7789 0.0328626 0.0171766
77.37343597 -56.07757568 23.9436 0.433677 0.0153454
76.76985168 -56.07815552 21.8059 0.122645 0.0033474
77.27537537 -56.08133698 23.7036 1.13573 0.00051131
76.60106659 -56.08118439 21.8658 0.131307 0.00813696
77.31148529 -56.08109283 22.8345 0.0335462 -0.00233448
77.30580902 -56.11172867 23.04 2.16371 0.00643289
77.15115356 -56.11221695 22.8511 0.169528 0.00970199
76.65247345 -56.11165237 22.0234 0.297254 -0.000469976
76.91955566 -56.11201096 21.587 0.119826 0.0133968
77.10309601 -56.11112976 22.0583 0.0946339 0.00524879
76.69146729 -56.11094666 24.1121 0.419646 0.0172737
77.17316437 -56.11037445 23.9194 0.327209 0.00242442
77.02032471 -56.11055374 23.1962 0.117633 -0.00277498
76.78887177 -56.10995865 23.6252 0.104124 0.0108075
77.08547974 -56.1099968 22.2984 0.038236 0.00480791
76.87798309 -56.10975647 22.5076 0.127168 0.0160769
76.73253632 -56.10958099 23.2806 0.26108 0.0163656
76.76322937 -56.10898209 20.7681 1.43301 0.0201908
77.15010071 -56.10897064 20.9594 0.0357294 0.00183043
76.46704102 -56.10766983 22.6645 0.115592 0.0038372
76.81905365 -56.10855103 22.4474 0.056522 0.0109628
76.8533783 -56.10793304 24.606 0.221715 0.00670748
76.76116943 -56.10774994 20.5742 0.451203 0.0234459
77.0701828 -56.10741043 22.9351 0.101706 0.00656176
76.73616791 -56.10771179 19.5876 0.00262763 -2.13074e-05
76.67996979 -56.10658646 23.4377 0.89347 -0.00342738
76.55448151 -56.10610199 23.4902 0.322153 0.00576138
76.77192688 -56.10603333 36.4951 0 1
76.77451324 -56.10596466 21.7529 0.158233 0.0370574
76.90764618 -56.1055069 23.2629 0.222992 0.00512909
76.80454254 -56.11113358 14.8452 0.00246834 -2.52142e-05
77.03546906 -56.10512924 23.591 0.0965152 0.00392789
77.01047516 -56.10441971 18.9261 0.00161894 -7.21306e-05
77.42526245 -56.10338593 24.0103 0.165006 0.00960211
76.9825058 -56.10695648 17.9672 0.0184375 0.0167695
76.48290253 -56.10267258 23.5777 0.331886 0.00405224
77.28876495 -56.10260391 22.2873 0.101963 0.0151277
76.50466919 -56.10145569 23.1287 0.06837 -0.00594312
77.23734283 -56.10157776 20.2676 0.423238 0.0192048
76.78269196 -56.10164261 23.1081 0.51005 0.00747477
77.32927704 -56.10060883 23.7568 0.76932 0.000184632
77.20341492 -56.10100174 23.3288 0.0633156 -0.00104478
77.40695953 -56.09977341 23.5767 0.0901222 0.00283509
77.07923126 -56.10061264 23.1707 0.0924359 0.00116679
77.19512177 -56.10007858 22.4456 0.0636208 0.0153427
77.06356049 -56.10005188 22.5781 0.230629 0.00728675
77.07611847 -56.09960556 20.1091 0.0131867 0.000955516
77.41769409 -56.09872055 22.904 0.212355 0.00335584
77.13800812 -56.09931183 19.8364 0.00265813 0.000845704
77.01979065 -56.09878159 21.2856 0.018255 0.0176439
76.46963501 -56.09713364 21.8705 0.0252029 0.000798556
76.44593048 -56.09747314 18.6025 0.000987964 0.000386553
77.41184235 -56.09679413 22.4185 0.0333741 0.0107439
76.62863159 -56.09729385 23.8148 0.0836468 -0.00297866
77.32068634 -56.09651947 22.8996 0.0696025 0.00466761
77.18668365 -56.09684372 21.8352 0.128635 0.00696493
76.81728363 -56.09648514 21.5954 0.0543312 0.0115018
77.37091064 -56.09527588 22.4819 0.421477 0.00819688
76.76433563 -56.0956955 24.3594 0.327284 -0.00433297
77.16130066 -56.09573364 22.2401 0.182212 0.0130129
77.19457245 -56.09509659 19.881 0.0042042 0.000341908
76.90403748 -56.09525299 23.1932 0.200888 0.0116735
77.07946777 -56.09476471 23.3543 0.33525 0.00795479
77.32080078 -56.09435272 23.4671 0.0920154 0.0114005
76.91490936 -56.09438705 22.5425 0.164631 0.017716
76.92384338 -56.09424591 22.3618 0.0916173 0.0171138
77.1091156 -56.09371948 22.0951 0.0660733 0.017984
77.3666153 -56.09305191 21.5268 0.0105322 -0.000101139
76.95452881 -56.09323883 23.5044 0.964447 0.00436096
76.99375916 -56.0925827 21.8142 2.00317 -0.0018445
76.62310791 -56.09236526 22.2762 0.0734797 0.0013925
77.07984924 -56.09273911 21.7989 0.0231183 -0.00131727
76.75801086 -56.09193039 22.4404 0.0727354 0.00775007
76.68331146 -56.09114075 22.9949 0.913385 0.00338786
76.63742065 -56.08308792 23.4347 0.104927 0.00224552
77.03917694 -56.08165359 21.6395 0.0437228 0.0073678
76.73501587 -56.08286285 22.514 3.9569 0.000336834
76.75090027 -56.08946228 22.4811 0.079681 0.00192927
76.88578796 -56.09018707 21.1992 1.62086 -0.0278368
76.56228638 -56.08922958 23.3801 0.268866 0.00936328
76.65976715 -56.08906555 22.7212 0.0951118 0.0143776
76.80863953 -56.08882141 24.9789 0.951166 -0.041607
77.00009155 -56.08824539 36.4542 0 -0.0646131
77.00669861 -56.08781052 32.3057 105.194 -0.0711045
77.26377106 -56.08699799 23.49 0.152081 0.00869233
76.63610077 -56.08626175 23.0002 0.161583 -0.00150654
76.92191315 -56.08651733 21.9307 0.112343 0.00382078
76.85848236 -56.08562088 22.4322 0.13626 0.00228369
76.75040436 -56.08455276 22.0813 0.483144 0.0212178
76.9362793 -56.08298111 23.4219 0.367002 0.0128508
76.73941803 -56.08258438 20.4755 0.0143749 0.017207
76.73657227 -56.08250427 21.9394 0.157947 0.00744019
76.54942322 -56.08174896 23.1089 0.185575 0.0108505
76.88230896 -56.08180618 20.2617 1.53894 0.0271831
76.54183197 -56.07767868 20.8854 0.0110163 -0.000984904
77.02738953 -56.07819366 17.9699 0.122637 1
77.43170929 -56.08061218 22.0077 0.0338406 0.0234693
76.92955017 -56.08442688 16.1279 0.0014833 0.00270945
77.03827667 -56.08699799 18.0211 0.00423749 0.0294487
76.81837463 -56.08146667 22.936 1.5261 -0.0349467
76.45806885 -56.08026123 22.8695 0.321628 0.00445393
76.62423706 -56.08074188 22.3403 0.139888 0.00871818
76.46298218 -56.08020782 25.3906 0.375289 -0.0173525
77.19680786 -56.08086395 23.3852 0.111444 0.0143948
76.67215729 -56.11198807 22.7844 1.88365 0.00208428
76.67488098 -56.11170578 18.2386 0.00125503 0.000161312
77.14350891 -56.11114883 23.8834 0.164657 0.000634655
76.73602295 -56.11038208 22.8292 0.121081 0.010497
76.42868805 -56.10902786 21.5858 0.0303204 0.00130055
76.62413025 -56.10926819 23.8806 0.0891628 -0.00682245
76.84249878 -56.10900497 23.5584 0.394614 -0.00334364
76.65288544 -56.10818481 23.3516 0.432988 -0.00255033
76.74990082 -56.10780716 23.5728 0.108408 0.0105001
76.68333435 -56.10717392 22.7649 0.255466 0.00277693
76.42834473 -56.10570526 22.5385 0.114764 0.00131976
76.84820557 -56.1059761 20.8257 1.69485 0.0118649
76.84989166 -56.10547256 21.5818 0.0521615 0.00804297
77.07225037 -56.10495377 23.136 0.143565 0.00495718
77.0041275 -56.10435104 23.1531 0.401522 0.00073348
76.55839539 -56.10293961 22.8223 0.0665582 -0.00125349
77.40530396 -56.10223389 23.2481 0.160698 -0.00186415
76.87799835 -56.10224533 22.6901 0.996411 0.00282133
76.64245605 -56.10129929 23.1175 0.231374 0.0086737
76.89107513 -56.10109711 23.0001 0.380407 0.00397298
77.3634491 -56.09992218 22.5135 0.0473723 0.0158425
77.27190399 -56.09968948 22.441 0.0267639 -0.0004348
76.66513062 -56.09925842 23.2629 0.176263 0.00742739
77.27655029 -56.09830475 22.6371 0.0406848 -0.000932356
77.06368256 -56.09795761 21.548 0.0305364 0.0171836
77.33752441 -56.0970459 23.9947 0.386644 0.00889141
77.16040039 -56.09682083 21.1237 0.0561489 0.0145547
77.02677917 -56.09653854 22.0622 0.0928053 0.00682645
76.79773712 -56.09566879 23.1165 0.225563 0.0102577
76.50967407 -56.09453964 22.9357 0.0619028 0.0034913
77.1089859 -56.09480286 21.7442 0.0697693 0.00923525
76.47589874 -56.0932579 23.1644 0.0660766 0.00586116
77.42966461 -56.09275436 23.3494 0.11324 0.000955217
76.78596497 -56.0931282 23.791 0.130135 -0.00289756
76.66906738 -56.09168625 23.7452 0.107766 0.00221897
76.597229 -56.09077835 21.4151 0.0214896 0.0116167
76.78882599 -56.09074783 21.8358 1.27915 -0.00497677
77.13097382 -56.09007645 22.184 0.193956 0.00762568
76.66545868 -56.08943939 23.5413 0.36144 -0.00313605
76.93717957 -56.08940887 22.9 0.167834 0.00235442
77.41329193 -56.08804703 21.6737 0.0518774 0.008324
77.00216675 -56.08817291 31.1381 0 1
76.8006134 -56.08794403 22.721 0.397307 0.0262832
77.33807373 -56.08664322 21.5046 0.00779641 -0.000575068
76.62613678 -56.08616257 23.7503 0.473403 -0.0126219
76.78871155 -56.08597946 21.7953 0.107846 0.00518673
76.85343933 -56.08554459 23.2476 0.327972 -0.00769209
76.67092896 -56.08475876 23.6922 0.11207 0.00154318
76.68167877 -56.08456421 19.7308 0.00295504 -0.000461659
77.34980011 -56.08198547 22.8748 0.476718 0.00415828
76.43760681 -56.08126068 22.412 0.690746 -0.00502945
77.38117981 -56.08686447 16.2258 0.000960325 0.000822376
77.38409424 -56.08115005 24.2011 0.142963 0.00471373
77.22101593 -56.08160782 21.8964 0.0419995 0.0205412
76.81462097 -56.08146286 22.4033 0.0999915 0.00962446
76.74279022 -56.08128738 21.898 0.201716 0.00826138
76.58618927 -56.08078003 23.0535 0.480469 0.0065853
76.49365234 -56.08039856 21.8831 0.0376337 0.00110203
76.74395752 -56.08107376 20.8751 0.0178503 0.0236533
77.3646698 -56.08042145 23.8044 0.0640416 -0.00495991
77.31716919 -56.08057022 22.2708 0.0368976 0.0183603
76.8203125 -56.08103561 21.8016 0.0422469 0.00904134
76.45314789 -56.08002472 24.7609 0.420169 0.00315181
76.91841888 -56.08110046 22.393 0.195826 0.0170796
76.73981476 -56.08063507 22.5254 0.0597055 0.0144774
77.29995728 -56.08025742 22.7122 1.71927 0.00668097
76.90988159 -56.08059311 22.8964 0.143175 0.00503352
76.64377594 -56.08201981 16.9037 0.000764121 -0.00065059
77.41215515 -56.07967377 22.4713 0.142493 0.00629576
77.11669922 -56.11205292 23.4306 0.735214 -0.00304739
76.9160614 -56.11193848 23.2253 0.141837 -0.00142576
76.76387024 -56.11100388 22.8431 0.231466 0.00792908
76.7035141 -56.11032104 19.4049 0.00304538 0.00043963
77.39657593 -56.109272 22.5838 0.24269 0.0147155
76.76892853 -56.10956955 20.4507 0.435267 0.0263502
76.42235565 -56.10791779 21.7595 0.286962 0.00185989
76.68578339 -56.10818863 21.4523 0.018326 0.000467622
77.17418671 -56.10777283 22.2116 0.078595 0.00092922
76.43532562 -56.10638428 22.7884 0.195473 0.00522137
77.35315704 -56.10617065 21.2252 0.0293387 0.00293642
76.86633301 -56.10599136 23.2508 0.117593 0.00314174
76.88239288 -56.10549545 23.1141 0.149935 -0.00149683
76.6460495 -56.10462952 22.4516 0.181494 0.000777232
76.47563934 -56.10343933 23.701 0.142125 -0.00054824
76.58636475 -56.10302353 22.7338 0.0763666 -0.00045493
77.40737915 -56.10222626 25.1628 0.237722 -0.00369343
76.68595886 -56.10205078 23.4807 0.170404 0.0169294
76.85196686 -56.10179138 22.1877 0.0369744 0.0179045
76.49095917 -56.10032272 22.8237 0.650146 -0.00278037
76.77480316 -56.09997177 23.7441 0.210297 0.0127381
76.45861053 -56.09846497 23.0695 0.100948 0.0210457
77.19419861 -56.09841919 20.3477 0.00972136 0.0166489
76.70269012 -56.09775162 22.7154 3.74643 -0.00107896
77.01499939 -56.09762955 23.0824 0.108374 0.0088816
77.17347717 -56.09679794 23.5227 0.252521 0.00617613
77.17359924 -56.09629059 23.288 0.848874 0.00434986
76.43199158 -56.0941658 22.7524 0.120068 0.0141775
77.09150696 -56.09474945 25.7312 1.6948 -0.0240324
77.39070129 -56.09340286 22.8378 0.414587 0.0165027
77.42552185 -56.09276962 21.811 0.0575596 0.0123458
76.72952271 -56.09303665 22.9095 0.0960969 0.00464852
76.9131012 -56.09280014 21.3774 0.099233 0.0123007
76.45288086 -56.09093094 23.2308 0.630748 0.00679658
76.75749207 -56.09113312 22.5796 0.174397 0.0164905
77.33396149 -56.0901947 23.4694 0.157117 0.00209725
76.89678955 -56.09012222 21.6507 0.0437426 0.00962569
76.83286285 -56.08256531 23.5762 0.174016 -0.00178594
76.70539093 -56.08086014 21.3322 0.051285 0.0104953
77.36091614 -56.08036041 23.2468 0.119172 0.0107975
77.05651855 -56.08301163 18.6592 0.0068249 0.0130838
77.29763031 -56.08026505 23.7009 0.0752942 -0.000258846
76.8474884 -56.08229065 23.0614 0.0709125 -0.00303114
77.2230835 -56.08030319 20.9054 0.00925451 0.000126474
77.19322205 -56.08621597 21.0988 0.459977 0.0109253
76.5136261 -56.08863068 24.8304 0.936573 -0.0115003
77.0380249 -56.08887482 21.766 0.131045 0.00271952
77.01925659 -56.08831024 23.237 0.0772336 0.001503
76.51480865 -56.0869751 23.6103 0.392936 0.00719927
77.30156708 -56.08668137 23.5248 0.787467 0.00893068
76.49411011 -56.08581543 23.3277 0.274448 0.00177957
76.80606079 -56.085495 24.7258 0.240843 -0.0170685
76.98688507 -56.08507156 20.5005 0.164579 0.0242067
76.63132477 -56.08436966 23.8537 0.0920239 -0.0174585
76.93291473 -56.08226013 21.1053 0.767001 0.0122696
76.8785553 -56.08187866 21.4506 0.357056 0.0144106
76.813591 -56.08044815 22.5463 0.165046 0.0049477
76.67601013 -56.08021927 22.6705 0.216103 0.00699001
76.75341034 -56.08029556 22.6557 0.127776 0.00579888
76.66397858 -56.08004761 22.2214 0.141166 0.0121543
77.36672974 -56.07954788 23.9949 0.0761022 0.000927778
76.74681091 -56.07984924 22.9593 0.190907 0.0194395
76.65596008 -56.07973862 22.4128 0.0878928 0.0162033
77.2562027 -56.07950592 22.941 0.139487 0.0143078
77.35482025 -56.07907867 23.7899 0.182299 -0.000290807
76.52085114 -56.07897949 23.999 0.141742 -0.000476654
76.89028168 -56.11221695 22.4886 0.122991 0.0153918
76.6186676 -56.11149216 23.4005 0.264438 0.00531041
77.1322403 -56.11094666 21.3033 0.219752 0.00620049
76.90116882 -56.11048889 22.5407 0.0693374 -3.25451e-05
76.86309052 -56.11003494 23.334 0.327226 0.00565307
76.46936035 -56.10876083 22.7634 0.0799232 0.0128864
76.61610413 -56.1085968 21.1135 0.00764452 -0.00236707
77.27275085 -56.10806274 23.2789 0.0893136 0.00975338
76.63787079 -56.10749817 23.2035 0.174371 0.00837414
76.84690857 -56.10742188 21.8073 0.0726081 0.0101312
76.45839691 -56.10503387 22.6728 0.157156 0.0111296
76.486763 -56.10463715 22.0397 0.0357515 0.00617672
76.67648315 -56.10462952 22.1278 0.157446 0.0131966
76.54608154 -56.1036911 21.0582 0.00961827 -0.00193731
76.6427002 -56.10310745 23.6533 0.0761296 -0.00796126
77.15628815 -56.10289383 22.4949 0.407035 0.0162765
77.24019623 -56.102005 20.5543 1.13905 0.0195177
76.99143219 -56.10168076 23.1378 0.186165 0.00732782
77.41991425 -56.10015869 22.8151 0.113445 0.00952058
77.16986847 -56.10041428 22.5302 0.181492 -0.00172174
77.29935455 -56.09961319 22.151 0.0951089 0.00868535
77.42986298 -56.09845734 22.7823 0.0972966 0.00869618
76.501091 -56.09775925 24.1928 0.286281 0.00652154
76.75020599 -56.09783936 22.5215 0.228465 0.00827555
76.4289856 -56.09646225 22.8511 0.0862663 0.00816761
76.60028076 -56.09634781 23.9612 0.170197 0.00329011
76.69946289 -56.09615707 23.3087 0.116531 0.000250716
77.02664948 -56.09567261 21.1677 0.148544 0.0172238
77.06095886 -56.09521484 22.9588 0.044404 -0.00157248
76.70827484 -56.09458542 22.2605 0.100328 -0.00316441
77.37464905 -56.09346008 23.3305 0.163408 0.00099233
76.97991943 -56.10897827 15.8172 0.00116256 0.017446
77.342659 -56.09255219 21.9264 0.0373643 0.00757301
76.97304535 -56.09273148 24.2386 0.907293 0.0124212
76.67359924 -56.09155273 24.3927 0.147722 0.00125497
76.81562042 -56.09171677 22.7433 0.107298 0.00998628
76.82260895 -56.09114838 20.9022 2.20516 -0.0437685
76.61664581 -56.09075928 36.0083 0 -0.00710331
77.12942505 -56.09065628 22.1066 0.214303 0.0202759
77.34912109 -56.09144974 18.0214 0.000521778 -0.000278023
77.08851624 -56.09012985 20.4744 0.0175183 0.0127639
77.16088104 -56.09032059 21.0268 0.0215492 0.00043252
76.54960632 -56.08897018 23.0091 2.67997 0.000159595
77.37485504 -56.08883667 23.5646 0.307865 0.0147986
76.84617615 -56.08936691 20.6904 0.00522771 -0.000179294
76.64993286 -56.08897018 24.1817 0.195923 0.0179518
76.98378754 -56.08882904 23.977 0.1196 -0.288484
77.13796234 -56.08862305 22.3586 0.193505 0.00517404
77.14636993 -56.08810425 23.4894 2.65345 -0.0170367
77.00579071 -56.08817291 34.3233 445.218 1
76.61213684 -56.08821869 20.2576 0.0227444 0.0277995
76.58107758 -56.08719254 23.3144 0.185672 0.0107238
77.08229065 -56.08717728 22.47 0.41917 0.0081468
76.75907135 -56.08702087 22.625 0.0538052 -0.034264
77.38841248 -56.08560944 21.6888 0.0536552 0.00825682
76.51184845 -56.08530426 23.8349 0.72665 0.000427867
77.3446579 -56.08546829 21.9565 0.102027 0.0115716
76.73046875 -56.08545685 23.2122 0.0639676 0.00328902
76.43367767 -56.08449554 21.4553 0.035101 0.0200817
76.46875763 -56.08406067 21.6161 0.023259 0.00156192
76.71416473 -56.08477402 20.7285 0.0119236 0.00200045
77.32626343 -56.0842247 24.0369 0.142234 0.00935443
77.13845825 -56.08457565 23.9235 0.128171 -0.0351012
76.69049835 -56.08147812 23.3306 0.212166 0.00176239
76.79390717 -56.08172607 20.4644 0.0115742 0.0259439
76.90055847 -56.08015442 21.0184 0.0176076 0.0132601
76.54776764 -56.079216 22.4019 0.185 0.00950088
77.27548981 -56.07931137 23.7365 0.0842802 0.00043985
77.32712555 -56.07916641 22.5504 0.145381 0.0124749
77.41318512 -56.07865906 23.11 2.11147 0.00725253
76.80052185 -56.07963943 21.9961 0.0411453 0.0185117
77.15891266 -56.08498001 15.7844 0.00170898 0.000929101
77.19705963 -56.07913208 23.1304 0.215486 0.00387306
76.65893555 -56.07916641 20.9485 0.0583481 0.00693204
77.03121185 -56.11213684 23.8386 0.191768 -0.00501758
77.37911224 -56.11106491 22.7533 0.217971 0.00273024
77.12460327 -56.11175156 23.0856 0.116741 -0.00257505
